MatchId,SummonerId,SummonerLevel,QueuesRanks,ChampionName,Mastery,LastTimeChampionPlayed,Summoner1,Summoner2,Role,Team
EUW1_6388628853,KUPzWkbz4oLwLebCDrMhDBrjKv6IcNT6D8YQTj3g2KhLNBL9,928,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'PLATINUM', 'rank': 'IV'}, {'queueType': 'RANKED_TFT_DOUBLE_UP', 'tier': 'SILVER', 'rank': 'II'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'PLATINUM', 'rank': 'II'}]",Quinn,14062,1683231407000,14,4,TOP,Blue
EUW1_6388628853,Q_mm2vTfvYGbHdrxAAE9RhbMKVI52knTyX6vAOPuaPR8m6M,359,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'GOLD', 'rank': 'III'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'III'}]",Thresh,605275,1685303849000,14,4,UTILITY,Blue
EUW1_6433876015,qum61WjssOOupYy-2XnG1toAVFCx9oigaDBgLUlVAvjx-Pb-,30,[],Sion,322,1685732661000,4,12,TOP,Red
EUW1_6433876015,dy2DjFhOcoD1tLHaQz6yfpchV_YuRaYMakyckvlK2S5ELhSA,106,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}]",Khazix,6498,1685739546000,4,11,JUNGLE,Red
EUW1_6433876015,63P_x-GUtF6GNihKePDmZ430qCj_fTz_OZXfouYwePhxubAfPTS-cud8Yw,117,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'III'}]",Talon,3928,1685732661000,14,4,MIDDLE,Red
EUW1_6433876015,J63GdA-PhoAkW5SqeuMdd7PX7R9KM50v5mgCv0s-HtQE2Pg,327,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Jhin,82050,1685732661000,4,7,BOTTOM,Red
EUW1_6433876015,Nax_0juil2R0KprFRVSG0JsA00ZjOVmcBmKHzERLKxUlId0,113,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'BRONZE', 'rank': 'I'}]",Velkoz,9558,1685795540028,4,3,UTILITY,Red
EUW1_6433876015,AbbiCc2aigiD2R2Opnhqb61eFHkjMW7uqh9fDstSh7NT09AJ,397,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'BRONZE', 'rank': 'III'}]",Kayle,41866,1685732662000,4,12,TOP,Blue
EUW1_6433876015,EwrpsLtoJUmy2ftWDGOEjz1Ek8pwErQqW6h4MhXeHxid9xpwkLRMVxee1w,71,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'II'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Kayn,3832,1685732662000,4,11,JUNGLE,Blue
EUW1_6433876015,24bbnoQ6RiyP4t1V4WEkQq6L31l33DDlEUkCE_jm-oFRmnI,440,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'III'}]",AurelionSol,23054,1685732662000,12,4,MIDDLE,Blue
EUW1_6433876015,qk3Wt9a3a3ABPpzhNGXotcnNCVGTI_E9wpOoAk6wOJNrbuU,316,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Sivir,8903,1685732662000,7,4,BOTTOM,Blue
EUW1_6433876015,rl7Tugknc6OUyhSIUnIXtdFD228nI7guD45o0WjQa38AUJY,311,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}]",Nami,236567,1685732662000,4,14,UTILITY,Blue
EUW1_6433824672,keqkryLTPm0pGStWI-npb8aHYP0OLNRNtIpaUBO3O5en-AJw,907,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'III'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Mordekaiser,117985,1685785599770,4,14,TOP,Red
EUW1_6433824672,yQCnaQ0LhAeyECA24z1VUy2CU_4l4PjJVABmxvbE30U6fDA,544,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_TFT_DOUBLE_UP', 'tier': 'SILVER', 'rank': 'I'}]",Diana,49028,1685731878000,11,4,JUNGLE,Red
EUW1_6433824672,oECWXtA_8pxaSC-6tuRgxoRXX3zkuvgwlxM_CLRCKAP-05gC,362,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'GOLD', 'rank': 'IV'}]",Yasuo,188583,1685730229000,4,14,MIDDLE,Red
EUW1_6433824672,N4VOQ3yIxOWSRDGBbBKBgCCzhPDHNMw6aIX0tABDdCqaUqM,181,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'III'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",MissFortune,37859,1685743180000,4,7,BOTTOM,Red
EUW1_6433824672,CffKy_2yaBoIyNf2EQUD82PB6rRiW32Cd2Z8qx9h5fO1OVI,466,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'PLATINUM', 'rank': 'IV'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}, {'queueType': 'RANKED_TFT_DOUBLE_UP', 'tier': 'GOLD', 'rank': 'IV'}]",Neeko,1728,1685730229000,4,14,UTILITY,Red
EUW1_6433824672,FJ__Da7RBwgfFHOAvfME6h5Qq3CSg-qVHytv38UBNd96qjM,168,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'GOLD', 'rank': 'I'}]",Udyr,210549,1685751679000,6,12,TOP,Blue
EUW1_6433824672,h8eL1GJVlIHnD1jLYLwFqQZQyUB3w-A40oKwvj0bTglbqCJC,128,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Graves,34939,1685730229000,4,11,JUNGLE,Blue
EUW1_6433824672,YlOz0v__ZZBW6ujJz43iQG3wtKXlNb00Kr6k0VzH5J0DEX0,324,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'II'}]",Anivia,1351084,1685739173000,4,12,MIDDLE,Blue
EUW1_6433824672,J63GdA-PhoAkW5SqeuMdd7PX7R9KM50v5mgCv0s-HtQE2Pg,327,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Ezreal,139611,1685730229000,4,7,BOTTOM,Blue
EUW1_6433824672,vXnuLxJxVJ0WAIdcgQzqQ1yoHbJAvPgTHqFnFQvGAlP2p-M5,537,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'III'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}]",Yuumi,1345,1685730229000,3,14,UTILITY,Blue
EUW1_6429432992,41mzteoTa4kkd8vzlTGPPxfKZkjebYW7T8-CVnduZblQeGxo0ha5FwldLA,613,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'I'}]",Urgot,288995,1685788264270,12,4,TOP,Red
EUW1_6429432992,YvrO2_GSA4WroNYYzM3Tl1aeC-lYfQw-t7xxXvA2h9HvyCQ,201,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'BRONZE', 'rank': 'I'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Khazix,35324,1685715262000,4,11,JUNGLE,Red
EUW1_6429432992,GSI1ONUCgUPRvH8H21ioTg8gLO7essXkFX1Tr0vP6-CFftXiE_dB8sVqeQ,42,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Veigar,22461,1685717734000,12,4,MIDDLE,Red
EUW1_6429432992,bKrnFrKNbmTFVQ3QDOydHtr5nfdAbI4ivf4KwPWBNTCz1Sk,191,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'III'}]",Varus,234112,1685744030000,4,3,BOTTOM,Red
EUW1_6429432992,vLI2REwBgc5W5-LFfYrJCaXNUVgZIb_xOu3bUKCwS_61fqc,194,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Amumu,157834,1685477239000,4,14,UTILITY,Red
EUW1_6429432992,CGXp1WUJY5QGO30kIEFTeAqA_8VLlXmSGULhLpTI4e1n8uL6,96,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'BRONZE', 'rank': 'I'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}]",Teemo,10120,1685489303000,14,4,TOP,Blue
EUW1_6429432992,MZ94Z9SWzVdLFhKYwBMFyQScKUg0lv2oTMLI9PhDSUt-3Osf,68,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'II'}]",Vi,148,1685477239000,11,4,JUNGLE,Blue
EUW1_6429432992,4tJWmpG48wJChgRlGORghfRjuO0YvmAfI8T7MOa1630NuPtPZOrz9xwPug,38,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'IV'}]",Morgana,14640,1685790817024,4,6,MIDDLE,Blue
EUW1_6429432992,J63GdA-PhoAkW5SqeuMdd7PX7R9KM50v5mgCv0s-HtQE2Pg,327,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Ezreal,139611,1685730229000,4,7,BOTTOM,Blue
EUW1_6429432992,y3ifrwtEaMGLFhU0ym1O-Mcf-no9VTWIlkEng9EUKX9IKWE,64,[],Yuumi,327,1685477239000,3,14,UTILITY,Blue
EUW1_6425992016,NM0ggrhHHRlMRJ8OqsTZYbzamYK1qIxlx_bFs7hg_wCiOM0,193,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'BRONZE', 'rank': 'II'}]",Gnar,95747,1685317255000,4,12,TOP,Red
EUW1_6425992016,Id__EVFaK_qRaZUFybfEbRBjxnOWvyQe7mvn8s32tLA0PBk,97,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}]",MonkeyKing,25063,1685717520000,4,11,JUNGLE,Red
EUW1_6425992016,DHMZZnAeIPL0MIOqmtB9EqVOOJwRADmjTanu1kL2W1tcjIJA,521,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Veigar,351408,1685568777000,12,4,MIDDLE,Red
EUW1_6425992016,J63GdA-PhoAkW5SqeuMdd7PX7R9KM50v5mgCv0s-HtQE2Pg,326,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Caitlyn,146490,1685298650000,4,7,BOTTOM,Red
EUW1_6425992016,9Zm1YbqtX3FxcwgwNG99YtA0TjAh0ACBqvDz_LxG61GuQuM,361,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'II'}]",Nautilus,21761,1685474797000,3,4,UTILITY,Red
EUW1_6425992016,0yH9Q_rvwkf17xKpPclMobAW5cCGhzaHdALJUKtkApcd5Nw,382,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Tryndamere,74314,1685298651000,4,6,TOP,Blue
EUW1_6425992016,8k_wqFqg2baO9mcjC-iVWWTfn5AOFUPYfQQoWGYlsCIHlJw,228,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'IV'}]",Nocturne,67976,1685798629570,4,11,JUNGLE,Blue
EUW1_6425992016,Wl0uXkoS5BV_VFaq1GicWRzarX5bEot8VgaJjVdOMRwh8_iqgEPhSI0FQw,141,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",AurelionSol,7059,1685392723000,12,4,MIDDLE,Blue
EUW1_6425992016,O9a_akI4DYMRlb16bZH6PmT9tTZu5rIlpCIYaVrIo6rjgus,892,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'IV'}]",Ezreal,158451,1685310589000,4,7,BOTTOM,Blue
EUW1_6425992016,tcc33Do1xhdFp_4mDkWl5BKbJbN_Wd4ZLLwZ1D_deFd0O4Q,259,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}]",Ashe,19692,1685705995000,3,4,UTILITY,Blue
EUW1_6425739030,Q52GbOs_dxbSdoL9yJNeslQVwwjThW7SRgCXVz6ksaPyz7k,339,"[{'queueType': 'RANKED_TFT_DOUBLE_UP', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'GOLD', 'rank': 'III'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Gwen,370,1685288709000,6,12,TOP,Red
EUW1_6425739030,YM3N6a4yvgRuM9oq2yJ_8G5wWwBzi1EFQhOFsfDOdVt-13Egr2-I0QEpwg,335,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'IV'}]",Warwick,312002,1685288709000,4,11,JUNGLE,Red
EUW1_6425739030,lBlg-zg31tYZ77z2nqkxK5wkLT_u9W1D-Z5LwmLrJIo3PLqUGy3ocepubg,125,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Yone,101,1685288709000,14,4,MIDDLE,Red
EUW1_6425739030,J63GdA-PhoAkW5SqeuMdd7PX7R9KM50v5mgCv0s-HtQE2Pg,326,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Lucian,251617,1685734410000,4,7,BOTTOM,Red
EUW1_6425739030,KLsdg9qck3RsDMrnxqtBuTdjEoJQb1ys6K3NPRB5BNEBx8s,436,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Braum,38531,1685288709000,4,14,UTILITY,Red
EUW1_6425739030,IuJMopVEESSYsoSPagcr6d9iVPDDk4o4PwMAmYwOmrlZFFE,527,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'PLATINUM', 'rank': 'III'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'II'}]",Sett,318713,1685563879000,4,14,TOP,Blue
EUW1_6425739030,rHD3YUjsSi86AV0IUosM3wKK5sHxKognGKWfO6y0rsmgGCE,386,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",FiddleSticks,25117,1685288710000,4,11,JUNGLE,Blue
EUW1_6425739030,i2elpZZbh62bEBT5njdP35LqqoOa7z_JTI535-YKhQv5ewrw4-9ahcHmOQ,32,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}]",Yasuo,21798,1685655669000,14,4,MIDDLE,Blue
EUW1_6425739030,XI9y_PKSRnpYJJlKDHLSG_-oVm6oJeYTE2ENIXxSFlUydVA,324,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Jinx,85846,1685376930000,6,4,BOTTOM,Blue
EUW1_6425739030,Wzkv8fwZ6bjcG10XnqCp-pB6FgdEgDNznTo8f2Y3JqPZiLE,614,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'BRONZE', 'rank': 'I'}]",Sona,11098,1685357711000,21,4,UTILITY,Blue
EUW1_6425246312,eypibJFflUwwUl4gQfvVg1CC7x-70cPq4wT3OHm7Cmsn9q2Z,105,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Vayne,8024,1685786483000,4,6,TOP,Red
EUW1_6425246312,EcqMgbHL2lPZYC3T7e2EiKNgcPuirRdv_oJFHVzE3LtC2pc,258,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}]",Amumu,20151,1685269733000,11,4,JUNGLE,Red
EUW1_6425246312,DbxMMy69DJ3sl2hEfsQZf82k7x9B2KBeZOEIxZVIiBVzM7F2,49,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Veigar,2075,1685269733000,4,12,MIDDLE,Red
EUW1_6425246312,J63GdA-PhoAkW5SqeuMdd7PX7R9KM50v5mgCv0s-HtQE2Pg,326,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Twitch,104598,1685269733000,4,3,BOTTOM,Red
EUW1_6425246312,lDsxP-2xW_rnYvH5mgZyDbaZ9xz2pA4xeZCszpvh46JSwsfhk0Tx48IwIA,124,"[{'queueType': 'RANKED_TFT_DOUBLE_UP', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'II'}]",Pyke,124717,1685786733000,14,4,UTILITY,Red
EUW1_6425246312,oT0acdn16d_1qFjGxpYFYx8-YQB7v-04NW_rwBGxK-mb6cK9,402,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'GOLD', 'rank': 'IV'}]",Sett,701629,1685710821000,3,4,TOP,Blue
EUW1_6425246312,OjvnXcnBNC3M8c8ALv46crOX_pUtf76Obwebr2FT6S_ntIlmqJWnhP5lYA,149,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Lillia,34783,1685468293000,4,11,JUNGLE,Blue
EUW1_6425246312,EwOaKAFPjqigVIJNBJRT4UM1c75NBtkXc7kzB6uVf38aZI-zEa6HmfATzQ,60,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",AurelionSol,1345,1685269733000,12,4,MIDDLE,Blue
EUW1_6425246312,cgGz3AcArLpsHeYeZYzZz7R4OOST_vQgjSH79FyCmi4epzEP,686,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'IV'}, {'queueType': 'RANKED_TFT_DOUBLE_UP', 'tier': 'PLATINUM', 'rank': 'II'}]",Varus,61805,1685725386000,4,7,BOTTOM,Blue
EUW1_6425246312,AJWliRSZ0MkFmJDG3bglILV_eEns5nZPYkLcFDW3EnQ7AzQ,322,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'III'}]",Pantheon,62192,1685750971000,14,4,UTILITY,Blue
EUW1_6425206345,w_t5sjs7cEM9rX9wY1u6WnaJPLy1NBKqNSH1G7fIqZqMEGY,645,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Riven,730775,1685752297000,4,14,TOP,Red
EUW1_6425206345,ngXcYsd1I29Lx9BlemLaaR5Xp-_bHerRXlhQMyQQ30mV3bibrnAL7aS43w,41,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Hecarim,1385,1685268500000,6,11,JUNGLE,Red
EUW1_6425206345,bZuStasV3o2FrARspq2oYU0M2EiKmMyq-16o_gJu06CROpKk,373,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}, {'queueType': 'RANKED_TFT_DOUBLE_UP', 'tier': 'SILVER', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'GOLD', 'rank': 'IV'}]",Ekko,21787,1685383862000,4,14,MIDDLE,Red
EUW1_6425206345,a8gln9i1jurZUeFih2JB5R3uSf5RYvFh9m88BJ6S_o7MllvS,183,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}]",Aphelios,8620,1685743659000,4,7,BOTTOM,Red
EUW1_6425206345,2kgZSc5Vg4tTnPAElP8zmHrftNgr8nuVdJ9riuZr7DBuvloX,237,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'II'}]",Twitch,18235,1685364286000,4,14,UTILITY,Red
EUW1_6425206345,TDrH-XClBjgkBjFtigZ58CwX6gh0cjt26VJlT43b2tgJc0Q,276,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Mordekaiser,52847,1685266725000,4,14,TOP,Blue
EUW1_6425206345,qLCMYCw_HHGVNponkNgrSt22UY2SxvlaGsJYvYp8SvwxH3vq,586,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'IRON', 'rank': 'I'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'III'}]",Zac,158446,1685266725000,11,4,JUNGLE,Blue
EUW1_6425206345,m1pu9VbST_NjogVmqc5BzvyeuCrJUGaBRucGgu1GH9pVORA,193,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'BRONZE', 'rank': 'I'}]",Yone,10180,1685266725000,4,21,MIDDLE,Blue
EUW1_6425206345,J63GdA-PhoAkW5SqeuMdd7PX7R9KM50v5mgCv0s-HtQE2Pg,326,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Vayne,391266,1685266725000,4,3,BOTTOM,Blue
EUW1_6425206345,JsmMvAlJ1Rub5_WZsWqu6yDs6gf_-mpBX5Ain2GfBOcUAwA,480,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'I'}]",Lux,403691,1685562024000,4,14,UTILITY,Blue
EUW1_6422630408,BVXhzuO0H0ISAfOY8Xy7q4yFuQP1ygEWGW4W9BQaWm-3QLUs,244,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}]",DrMundo,6390,1685125950000,12,4,TOP,Red
EUW1_6422630408,Mf8IRpR13OAG5Ng5MLGYuDNZ5peFrWzZTjZUhTRvxrFsh_JNrJXmQae0Lg,367,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'BRONZE', 'rank': 'IV'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Kayn,82099,1685728065000,4,11,JUNGLE,Red
EUW1_6422630408,NoqYSG1uI9Rkl5vKJS-tVYbIb0KbPwqt6nEgr63M4XgWffaI,273,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Pantheon,19945,1685464675000,4,14,MIDDLE,Red
EUW1_6422630408,ioZT6bQbJrwjnHE0FLHgNj0T1WfyW7BvsTTj_9wOGdU5iVjc15UQxsZbfw,160,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}]",Tristana,7987,1685128184000,4,7,BOTTOM,Red
EUW1_6422630408,t49nzzhMW_1SK_WKTiM1RnSxL3yaUDD8z3PC1YjfBwhajKXniO5cDhNT6g,54,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Veigar,12636,1685480543000,14,4,UTILITY,Red
EUW1_6422630408,sp0mwBkYhIUlQlcLRz7zIQ-ByRRW-wYiQNKZcM1Xsfs5hL2Zz0OqWoZWDw,316,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'III'}]",Nautilus,23927,1685125950000,12,4,TOP,Blue
EUW1_6422630408,6FKyWZiHbbB4k_MK55MNhG1mWBndShMIeN804HZ0cvB8EXt8QMUgjfA9iA,38,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'IV'}]",MasterYi,6506,1685571984000,4,11,JUNGLE,Blue
EUW1_6422630408,0Bn7ljgjAZHdauioZgzJ8cX21C8II665B0B-XTYcZBwgKG2eXH-KyhBwUQ,186,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'II'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'III'}]",Sylas,19990,1685307507000,4,3,MIDDLE,Blue
EUW1_6422630408,J63GdA-PhoAkW5SqeuMdd7PX7R9KM50v5mgCv0s-HtQE2Pg,325,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Lucian,251617,1685734410000,4,7,BOTTOM,Blue
EUW1_6422630408,-tSw048NZMZIF0-CVxZsi5rlVNNITRUO2dTMLzbKzepXfTk,322,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}]",Pyke,220197,1685738776000,4,14,UTILITY,Blue
EUW1_6418058977,PQEpZ5oGIaAYHsNIZm_0F5Um1PkNO_YiP3qGmyCEFdwh1wg,180,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'II'}]",Warwick,514337,1685579686000,4,12,TOP,Red
EUW1_6418058977,STDkvLNsVoWczENNLvoVkoBZO8xMFu7dCWHor2cJ9maG5ea4,343,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'GOLD', 'rank': 'IV'}]",Neeko,5918,1685732749000,11,4,JUNGLE,Red
EUW1_6418058977,S37TAexXzxLEYucbyEmGRXnjVm8iZQ9JBDchbUr97yplA1Sh-W6YK75L8g,272,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'BRONZE', 'rank': 'III'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Yone,155928,1684867997000,14,4,MIDDLE,Red
EUW1_6418058977,qEyjlF9tXRlLVqjr-lgfFKs6ewWy53RPqxQmWSI7nlKltXTN,276,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'II'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'III'}]",Darius,302270,1685409366000,6,4,BOTTOM,Red
EUW1_6418058977,-SSE-XiEVLWPOPrbLmtuxYnDC-OeSOxdyC5lI5pFEf7gmG4,91,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'III'}]",TahmKench,74892,1685478176000,4,14,UTILITY,Red
EUW1_6418058977,RhGVLKnYksRQE-ptgBvsUVkPO6X8s5Z_oM7M2zVlWe9aFsw,144,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Yasuo,172661,1685641423000,14,4,TOP,Blue
